season,week,game_id,game_date,player_id,player_display_name,position,team,opponent,fantasy_points_ppr
2025,15,2025_15_IND_SEA,2025-12-14,00-0033576,Eric Saubert,TE,SEA,IND,1.9
2025,15,2025_15_IND_SEA,2025-12-14,00-0038488,Brady Russell,RB,SEA,IND,0.0
2025,15,2025_15_IND_SEA,2025-12-14,00-0040352,Coleman Owen,WR,IND,SEA,0.0
2025,15,2025_15_IND_SEA,2025-12-14,00-0040058,Nick Kallerup,TE,SEA,IND,0.0
2025,15,2025_15_IND_SEA,2025-12-14,00-0037120,Tyler Goodson,RB,IND,SEA,0.0
2025,15,2025_15_LAC_KC,2025-12-14,00-0030506,Travis Kelce,TE,KC,LAC,14.0
2025,15,2025_15_LAC_KC,2025-12-14,00-0033873,Patrick Mahomes,QB,KC,LAC,13.06
2025,15,2025_15_LAC_KC,2025-12-14,00-0039067,Rashee Rice,WR,KC,LAC,12.100000000000001
2025,15,2025_15_LAC_KC,2025-12-14,00-0036355,Justin Herbert,QB,LAC,KC,10.4
2025,15,2025_15_LAC_KC,2025-12-14,00-0040189,Oronde Gadsden II,TE,LAC,KC,10.100000000000001
2025,15,2025_15_LAC_KC,2025-12-14,00-0040184,KeAndre Lambert-Smith,WR,LAC,KC,8.6
2025,15,2025_15_LAC_KC,2025-12-14,00-0030279,Keenan Allen,WR,LAC,KC,8.6
2025,15,2025_15_LAC_KC,2025-12-14,00-0040727,Tre Harris,WR,LAC,KC,7.9
2025,15,2025_15_LAC_KC,2025-12-14,00-0040666,Omarion Hampton,RB,LAC,KC,7.5
2025,15,2025_15_LAC_KC,2025-12-14,00-0038104,Tyquan Thornton,WR,KC,LAC,6.7
2025,15,2025_15_LAC_KC,2025-12-14,00-0039391,Kimani Vidal,RB,LAC,KC,5.800000000000001
2025,15,2025_15_LAC_KC,2025-12-14,00-0039894,Xavier Worthy,WR,KC,LAC,5.5
2025,15,2025_15_LAC_KC,2025-12-14,00-0039915,Ladd McConkey,WR,LAC,KC,4.0
2025,15,2025_15_LAC_KC,2025-12-14,00-0033923,Kareem Hunt,RB,KC,LAC,3.0
2025,15,2025_15_LAC_KC,2025-12-14,00-0037197,Isiah Pacheco,RB,KC,LAC,2.1
2025,15,2025_15_LAC_KC,2025-12-14,00-0040078,Brashard Smith,RB,KC,LAC,0.1
2025,15,2025_15_LAC_KC,2025-12-14,00-0033857,JuJu Smith-Schuster,WR,KC,LAC,0.0
2025,15,2025_15_LAC_KC,2025-12-14,00-0038519,Nikko Remigio,WR,KC,LAC,0.0
2025,15,2025_15_LAC_KC,2025-12-14,00-0035289,Gardner Minshew,QB,KC,LAC,-1.12
2025,15,2025_15_LV_PHI,2025-12-14,00-0034351,Dallas Goedert,TE,PHI,LV,25.0
2025,15,2025_15_LV_PHI,2025-12-14,00-0036389,Jalen Hurts,QB,PHI,LV,22.9
2025,15,2025_15_LV_PHI,2025-12-14,00-0034844,Saquon Barkley,RB,PHI,LV,17.200000000000003
2025,15,2025_15_LV_PHI,2025-12-14,00-0035676,A.J. Brown,WR,PHI,LV,12.100000000000001
2025,15,2025_15_LV_PHI,2025-12-14,00-0039338,Brock Bowers,TE,LV,PHI,8.8
2025,15,2025_15_LV_PHI,2025-12-14,00-0040122,Ashton Jeanty,RB,LV,PHI,8.2
2025,15,2025_15_LV_PHI,2025-12-14,00-0036912,DeVonta Smith,WR,PHI,LV,7.0
2025,15,2025_15_LV_PHI,2025-12-14,00-0038555,Tank Bigsby,RB,PHI,LV,5.7
2025,15,2025_15_LV_PHI,2025-12-14,00-0040024,Darius Cooper,WR,PHI,LV,4.9
2025,15,2025_15_LV_PHI,2025-12-14,00-0040729,Jack Bech,WR,LV,PHI,3.7
2025,15,2025_15_LV_PHI,2025-12-14,00-0032211,Tyler Lockett,WR,LV,PHI,3.0
2025,15,2025_15_LV_PHI,2025-12-14,00-0038400,Tanner McKee,QB,PHI,LV,2.22
2025,15,2025_15_LV_PHI,2025-12-14,00-0037086,Grant Calcaterra,TE,PHI,LV,1.4
2025,15,2025_15_LV_PHI,2025-12-14,00-0038102,Kenny Pickett,QB,LV,PHI,1.2600000000000002
2025,15,2025_15_LV_PHI,2025-12-14,00-0031687,Raheem Mostert,RB,LV,PHI,1.2
2025,15,2025_15_LV_PHI,2025-12-14,00-0039407,Dylan Laube,RB,LV,PHI,0.4
2025,15,2025_15_LV_PHI,2025-12-14,00-0037132,Britain Covey,WR,PHI,LV,0.0
2025,15,2025_15_LV_PHI,2025-12-14,00-0036876,Kylen Granson,TE,PHI,LV,0.0
2025,15,2025_15_LV_PHI,2025-12-14,00-0039066,Michael Mayer,TE,LV,PHI,0.0
2025,15,2025_15_LV_PHI,2025-12-14,00-0038563,Tre Tucker,WR,LV,PHI,0.0
2025,15,2025_15_LV_PHI,2025-12-14,00-0039746,Will Shipley,RB,PHI,LV,0.0
2025,15,2025_15_MIA_PIT,2025-12-15,00-0031610,Darren Waller,TE,MIA,PIT,25.6
2025,15,2025_15_MIA_PIT,2025-12-15,00-0036919,Kenny Gainwell,RB,PIT,MIA,19.6
2025,15,2025_15_MIA_PIT,2025-12-15,00-0039040,De'Von Achane,RB,MIA,PIT,18.700000000000003
2025,15,2025_15_MIA_PIT,2025-12-15,00-0023459,Aaron Rodgers,QB,PIT,MIA,16.96
2025,15,2025_15_MIA_PIT,2025-12-15,00-0036212,Tua Tagovailoa,QB,MIA,PIT,16.220000000000002
2025,15,2025_15_MIA_PIT,2025-12-15,00-0035640,DK Metcalf,WR,PIT,MIA,14.5
2025,15,2025_15_MIA_PIT,2025-12-15,00-0033858,Jonnu Smith,TE,PIT,MIA,10.6
2025,15,2025_15_MIA_PIT,2025-12-15,00-0034272,Marquez Valdes-Scantling,WR,PIT,MIA,8.9
2025,15,2025_15_MIA_PIT,2025-12-15,00-0037228,Jaylen Warren,RB,PIT,MIA,7.800000000000001
2025,15,2025_15_MIA_PIT,2025-12-15,00-0036894,Pat Freiermuth,TE,PIT,MIA,7.5
2025,15,2025_15_MIA_PIT,2025-12-15,00-0037252,Greg Dulcich,TE,MIA,PIT,6.6000000000000005
2025,15,2025_15_MIA_PIT,2025-12-15,00-0038558,Darnell Washington,TE,PIT,MIA,5.5
2025,15,2025_15_MIA_PIT,2025-12-15,00-0036613,Jaylen Waddle,WR,MIA,PIT,4.6
2025,15,2025_15_MIA_PIT,2025-12-15,00-0038720,Julian Hill,TE,MIA,PIT,4.5
2025,15,2025_15_MIA_PIT,2025-12-15,00-0039874,Jaylen Wright,RB,MIA,PIT,2.1
2025,15,2025_15_MIA_PIT,2025-12-15,00-0039880,Malik Washington,WR,MIA,PIT,2.0
2025,15,2025_15_MIA_PIT,2025-12-15,00-0030035,Adam Thielen,WR,PIT,MIA,1.7000000000000002
